condition,subject,trial,frame,time,tree,ptally,event,p_ign_apple,p_ign_banana,inter_click_interval
hi40lo40,10,7,89,14.334409999999252,395,12,sustained click in barren tree,0.6666666666666666,0,1.2527950000001056
hi40lo40,10,7,99,15.92191499999899,394,12,sustained click in low value,0.6666666666666666,0,1.5875049999997373
hi40lo40,10,7,105,16.94135499999902,393,12,sustained click in barren tree,0.6666666666666666,0,1.0194400000000314
hi40lo40,10,7,115,18.487229999998817,420,12,sustained click in low value,0.6666666666666666,0,1.5458749999997963
hi40lo40,10,7,120,19.338514999999234,421,12,sustained click in low value,0.6666666666666666,0,0.8512850000004164
hi40lo40,10,7,128,20.58467500000006,423,12,sustained click in barren tree,0.6666666666666666,0,1.2461600000008275
hi40lo40,10,7,152,24.494214999998803,425,18,consume high value,0.6666666666666666,0,3.909539999998742
hi40lo40,10,7,156,25.29282499999863,401,18,sustained click in barren tree,0.6666666666666666,0,0.798609999999826
hi40lo40,10,7,181,29.222144999999728,375,24,consume high value,0.6666666666666666,0,3.9293200000010984
hi40lo40,10,7,190,30.7248299999992,329,24,sustained click in barren tree,0.6666666666666666,0,1.5026849999994738
hi40lo40,10,7,214,34.92038499999944,305,30,consume high value,0.6666666666666666,0,4.19555500000024
hi40lo40,10,7,221,36.142275000000154,281,30,sustained click in barren tree,0.6666666666666666,0,1.2218900000007125
hi40lo40,10,7,228,37.31397499999912,257,30,sustained click in barren tree,0.6666666666666666,0,1.171699999998964
hi40lo40,10,7,237,39.302574999999706,284,30,sustained click in barren tree,0.6666666666666666,0,1.988600000000588
hi40lo40,10,7,244,40.39378000000033,332,30,sustained click in barren tree,0.6666666666666666,0,1.0912050000006275
hi40lo40,10,7,252,41.667779999999766,380,30,sustained click in low value,0.6666666666666666,0,1.2739999999994325
hi40lo40,10,7,257,42.541105000000016,403,30,sustained click in barren tree,0.6666666666666666,0,0.8733250000002499
hi40lo40,10,7,263,43.56532999999945,428,30,sustained click in barren tree,0.6666666666666666,0,1.0242249999994328
hi40lo40,10,7,271,44.8595150000001,453,30,sustained click in barren tree,0.6666666666666666,0,1.2941850000006525
hi40lo40,10,7,277,45.86574499999915,430,30,sustained click in low value,0.6666666666666666,0,1.00622999999905
hi40lo40,10,7,283,46.95094499999868,455,30,sustained click in barren tree,0.6666666666666666,0,1.0851999999995314
hi40lo40,10,7,297,49.2497199999998,430,31,consume low value,0.6666666666666666,0,2.2987750000011147
hi40lo40,10,7,307,50.903604999999516,527,31,sustained click in barren tree,0.6666666666666666,0,1.6538849999997183
hi40lo40,10,7,331,55.180194999999,550,37,consume high value,0.6666666666666666,0,4.276589999999487
hi40lo40,10,7,355,58.91989999999896,525,38,consume low value,0.6666666666666666,0,3.739704999999958
hi40lo40,10,8,12,2.811164999999164,324,0,sustained click in low value,0.4,0,NA
hi40lo40,10,8,17,3.7797999999984313,323,0,sustained click in barren tree,0.4,0,0.9686349999992672
hi40lo40,10,8,22,4.779884999999922,348,0,sustained click in low value,0.4,0,1.0000850000014907
hi40lo40,10,8,27,5.764209999999366,346,0,sustained click in barren tree,0.4,0,0.9843249999994441
hi40lo40,10,8,32,6.68306499999926,344,0,sustained click in barren tree,0.4,0,0.9188549999998941
hi40lo40,10,8,36,7.447629999998753,345,0,sustained click in low value,0.4,0,0.764564999999493
hi40lo40,10,8,48,9.405394999999771,370,0,sustained click in low value,0.4,0,1.957765000001018
hi40lo40,10,8,53,10.309064999999464,395,0,sustained click in barren tree,0.4,0,0.9036699999996927
hi40lo40,10,8,60,11.578184999998484,397,0,sustained click in barren tree,0.4,0,1.2691199999990204
hi40lo40,10,8,65,12.496994999999515,398,0,sustained click in low value,0.4,0,0.9188100000010309
hi40lo40,10,8,70,13.403940000000148,399,0,sustained click in barren tree,0.4,0,0.9069450000006327
hi40lo40,10,8,91,16.998039999998582,375,6,consume high value,0.4,0,3.594099999998434
hi40lo40,10,8,105,19.351119999999355,398,7,consume low value,0.4,0,2.353080000000773
hi40lo40,10,8,124,22.48969500000021,421,13,consume high value,0.4,0,3.1385750000008557
hi40lo40,10,8,139,24.931009999998196,443,14,consume low value,0.4,0,2.441314999997985
hi40lo40,10,8,148,26.513154999998733,465,14,sustained click in barren tree,0.4,0,1.582145000000537
hi40lo40,10,8,154,27.807960000000094,513,14,sustained click in barren tree,0.4,0,1.294805000001361
hi40lo40,10,8,164,29.47971999999936,516,14,sustained click in barren tree,0.4,0,1.6717599999992672
hi40lo40,10,8,177,31.681689999999435,518,15,consume low value,0.4,0,2.201970000000074
hi40lo40,10,8,192,34.24267999999938,472,16,consume low value,0.4,0,2.560989999999947
hi40lo40,10,8,210,37.30325999999877,448,22,consume high value,0.4,0,3.0605799999993906
hi40lo40,10,8,223,39.50645499999882,425,23,consume low value,0.4,0,2.2031950000000506
hi40lo40,10,8,230,40.75472499999887,450,23,sustained click in barren tree,0.4,0,1.2482700000000477
hi40lo40,10,8,237,42.07301500000017,451,23,sustained click in barren tree,0.4,0,1.3182900000012978
hi40lo40,10,8,253,44.729944999999134,476,24,consume low value,0.4,0,2.6569299999989653
hi40lo40,10,8,272,47.90522999999848,499,30,consume high value,0.4,0,3.1752849999993487
hi40lo40,10,8,290,50.933185000000094,523,36,consume high value,0.4,0,3.0279550000016116
hi40lo40,10,8,309,54.08077499999854,524,42,consume high value,0.4,0,3.147589999998445
hi40lo40,10,8,315,55.200479999999516,548,42,sustained click in barren tree,0.4,0,1.1197050000009767
hi40lo40,10,8,325,57.20765500000016,569,42,sustained click in barren tree,0.4,0,2.007175000000643
hi40lo40,10,9,8,2.030369999998584,275,0,sustained click in barren tree,0,0,NA
hi40lo40,10,9,29,5.609440000000177,299,6,consume high value,0,0,3.579070000001593
hi40lo40,10,9,35,7.00412999999935,323,6,sustained click in barren tree,0,0,1.3946899999991729
hi40lo40,10,9,44,8.601544999999533,347,6,sustained click in barren tree,0,0,1.5974150000001828
hi40lo40,10,9,51,9.875780000000304,371,6,sustained click in barren tree,0,0,1.2742350000007718
hi40lo40,10,9,69,12.9925499999988,395,12,consume high value,0,0,3.116769999998496
hi40lo40,10,9,87,16.125554999998712,372,18,consume high value,0,0,3.133004999999912
hi40lo40,10,9,106,19.433914999999615,375,24,consume high value,0,0,3.308360000000903
hi40lo40,10,9,112,20.526284999999916,399,24,sustained click in barren tree,0,0,1.092370000000301
hi40lo40,10,9,119,21.83634499999971,422,24,sustained click in barren tree,0,0,1.310059999999794
hi40lo40,10,9,139,25.265094999998837,447,30,consume high value,0,0,3.428749999999127
hi40lo40,10,9,144,26.267104999998992,471,30,sustained click in barren tree,0,0,1.0020100000001548
hi40lo40,10,9,164,29.76505999999972,494,36,consume high value,0,0,3.4979550000007293
hi40lo40,10,9,169,30.819664999999077,518,36,sustained click in barren tree,0,0,1.0546049999993556
hi40lo40,10,9,190,34.54760499999975,520,37,consume low value,0,0,3.7279400000006717
hi40lo40,10,9,204,37.103689999999915,496,38,consume low value,0,0,2.5560850000001665
hi40lo40,10,9,210,38.27613999999994,522,38,sustained click in barren tree,0,0,1.1724500000000262
hi40lo40,10,9,229,41.5967299999993,523,44,consume high value,0,0,3.3205899999993562
hi40lo40,10,9,234,42.74401500000022,524,44,sustained click in barren tree,0,0,1.1472850000009203
hi40lo40,10,9,242,44.23544000000038,547,44,sustained click in barren tree,0,0,1.491425000000163
hi40lo40,10,9,249,45.47709500000019,570,44,sustained click in barren tree,0,0,1.2416549999998097
hi40lo40,10,9,262,47.8700149999986,569,45,consume low value,0,0,2.392919999998412
hi40lo40,10,9,275,50.13462999999865,567,46,consume low value,0,0,2.264615000000049
hi40lo40,10,9,281,51.321374999999534,543,46,sustained click in barren tree,0,0,1.186745000000883
hi40lo40,10,9,295,53.78881999999976,565,47,consume low value,0,0,2.4674450000002253
hi40lo40,10,9,301,54.90293500000007,563,47,sustained click in barren tree,0,0,1.1141150000003108
hi40lo40,10,9,313,57.161629999998695,562,48,consume low value,0,0,2.2586949999986246
hi40lo40,10,10,9,2.3449549999984356,252,0,sustained click in barren tree,0,0,NA
hi40lo40,10,10,16,4.113029999998844,254,0,sustained click in barren tree,0,0,1.7680750000004082
hi40lo40,10,10,22,5.325164999998378,255,0,sustained click in barren tree,0,0,1.2121349999995346
hi40lo40,10,10,34,7.487124999999651,279,1,consume low value,0,0,2.1619600000012724
hi40lo40,10,10,50,10.573024999999689,278,1,sustained click in barren tree,0,0,3.085900000000038
hi40lo40,10,10,64,13.201444999998785,280,2,consume low value,0,0,2.628419999999096
hi40lo40,10,10,77,15.553599999999278,257,3,consume low value,0,0,2.3521550000004936
hi40lo40,10,10,88,19.08758999999918,282,9,consume high value,0,0,3.5339899999999034
hi40lo40,10,10,93,20.27232499999991,283,9,sustained click in barren tree,0,0,1.1847350000007282
hi40lo40,10,10,101,21.91805999999997,308,9,sustained click in barren tree,0,0,1.6457350000000588
hi40lo40,10,10,108,23.2442949999986,309,9,sustained click in barren tree,0,0,1.3262349999986327
hi40lo40,10,10,115,24.63146499999857,285,9,sustained click in barren tree,0,0,1.3871699999999691
hi40lo40,10,10,121,25.85928999999851,286,9,sustained click in barren tree,0,0,1.2278249999999389
hi40lo40,10,10,139,29.152074999999968,287,15,consume high value,0,0,3.2927850000014587
hi40lo40,10,10,150,31.334924999999203,335,16,consume low value,0,0,2.1828499999992346
hi40lo40,10,10,159,33.06754000000001,383,16,sustained click in barren tree,0,0,1.7326150000008056
hi40lo40,10,10,166,34.43556999999964,406,16,sustained click in barren tree,0,0,1.368029999999635
hi40lo40,10,10,183,37.49177999999847,405,17,consume low value,0,0,3.0562099999988277
hi40lo40,10,10,190,38.87906999999905,380,17,sustained click in barren tree,0,0,1.3872900000005757
hi40lo40,10,10,203,41.272185000000036,379,18,consume low value,0,0,2.3931150000009893
hi40lo40,10,10,219,44.3010149999991,355,24,consume high value,0,0,3.0288299999990613
hi40lo40,10,10,236,47.47263499999826,354,30,consume high value,0,0,3.171619999999166
hi40lo40,10,10,242,48.69844499999999,331,30,sustained click in barren tree,0,0,1.2258100000017293
hi40lo40,10,10,248,49.922724999998536,330,30,sustained click in barren tree,0,0,1.2242799999985436
hi40lo40,10,10,262,52.72259999999892,375,30,sustained click in barren tree,0,0,2.799875000000384
hi40lo40,10,10,275,55.10039499999948,374,31,consume low value,0,0,2.3777950000005603
hi40lo40,10,10,280,56.12438999999904,397,31,sustained click in barren tree,0,0,1.0239949999995588
hi40lo40,10,10,286,57.365114999998696,445,31,sustained click in barren tree,0,0,1.2407249999996566
hi40lo40,10,11,6,1.670379999999568,322,0,sustained click in barren tree,0,0,NA
hi40lo40,10,11,18,4.093660000000455,298,1,consume low value,0,0,2.4232800000008865
hi40lo40,10,11,30,6.418994999999995,248,2,consume low value,0,0,2.3253349999995407
hi40lo40,10,11,47,9.73005000000012,270,8,consume high value,0,0,3.311055000000124
hi40lo40,10,11,59,12.11904499999946,319,9,consume low value,0,0,2.3889949999993405
hi40lo40,10,11,66,13.49471000000085,316,9,sustained click in barren tree,0,0,1.3756650000013906
hi40lo40,10,11,73,14.900485000000117,315,9,sustained click in barren tree,0,0,1.4057749999992666
hi40lo40,10,11,88,18.27318000000014,314,15,consume high value,0,0,3.3726950000000215
hi40lo40,10,11,99,20.744165000000066,268,16,consume low value,0,0,2.470984999999928
hi40lo40,10,11,103,21.76302499999997,243,16,sustained click in barren tree,0,0,1.0188599999999042
hi40lo40,10,11,112,23.538230000000112,218,16,sustained click in barren tree,0,0,1.7752050000001418
hi40lo40,10,11,118,25.088369999999486,219,16,sustained click in barren tree,0,0,1.5501399999993737
hi40lo40,10,11,135,28.407030000000304,220,22,consume high value,0,0,3.3186600000008184
hi40lo40,10,11,146,30.544739999999365,221,23,consume low value,0,0,2.1377099999990605
hi40lo40,10,11,152,31.80069000000003,196,23,sustained click in barren tree,0,0,1.2559500000006665
hi40lo40,10,11,171,35.54936500000076,148,29,consume high value,0,0,3.7486750000007305
hi40lo40,10,11,177,36.8184999999994,124,29,sustained click in barren tree,0,0,1.2691349999986414
hi40lo40,10,11,185,38.459249999999884,150,29,sustained click in barren tree,0,0,1.6407500000004802
hi40lo40,10,11,193,40.1116149999998,102,29,sustained click in barren tree,0,0,1.652364999999918
hi40lo40,10,11,199,41.64700500000072,77,29,sustained click in barren tree,0,0,1.5353900000009162
hi40lo40,10,11,206,43.126899999999296,54,29,sustained click in barren tree,0,0,1.479894999998578
hi40lo40,10,11,223,46.451129999999466,55,35,consume high value,0,0,3.3242300000001705
hi40lo40,10,11,227,47.58937999999944,56,35,sustained click in barren tree,0,0,1.138249999999971
hi40lo40,10,11,244,50.9158750000006,57,41,consume high value,0,0,3.3264950000011595
hi40lo40,10,11,259,53.74247500000092,80,42,consume low value,0,0,2.826600000000326
hi40lo40,10,11,277,57.25473500000044,10,48,consume high value,0,0,3.5122599999995145
hi40lo40,10,11,282,58.37280500000088,11,48,sustained click in barren tree,0,0,1.1180700000004435
hi40lo40,10,12,5,2.363344999999754,277,0,sustained click in barren tree,0.125,0,NA
hi40lo40,10,12,13,5.033379999998942,278,1,consume low value,0.125,0,2.6700349999991886
hi40lo40,10,12,39,10.581304999999702,301,7,consume high value,0.125,0,5.54792500000076
hi40lo40,10,12,54,13.667294999999285,300,13,consume high value,0.125,0,3.0859899999995832
hi40lo40,10,12,60,14.967599999999948,275,13,sustained click in barren tree,0.125,0,1.3003050000006624
hi40lo40,10,12,71,17.30474999999933,250,14,consume low value,0.125,0,2.337149999999383
hi40lo40,10,12,76,18.39051499999914,249,14,sustained click in barren tree,0.125,0,1.0857649999998102
hi40lo40,10,12,92,21.627019999999902,273,20,consume high value,0.125,0,3.2365050000007614
hi40lo40,10,12,104,24.053994999998395,202,21,consume low value,0.125,0,2.4269749999984924
hi40lo40,10,12,116,26.53771499999857,201,22,consume low value,0.125,0,2.483720000000176
hi40lo40,10,12,121,27.63976999999977,200,22,sustained click in barren tree,0.125,0,1.1020550000012008
hi40lo40,10,12,133,30.190209999998842,223,23,consume low value,0.125,0,2.550439999999071
hi40lo40,10,12,138,31.27224500000011,222,23,sustained click in barren tree,0.125,0,1.0820350000012695
hi40lo40,10,12,155,34.728024999998524,246,29,consume high value,0.125,0,3.4557799999984127
hi40lo40,10,12,160,35.81382499999927,173,29,sustained click in barren tree,0.125,0,1.085800000000745
hi40lo40,10,12,166,37.09065999999984,198,29,sustained click in low value,0.125,0,1.276835000000574
hi40lo40,10,12,172,38.482794999999896,150,29,sustained click in barren tree,0.125,0,1.392135000000053
hi40lo40,10,12,179,40.00461499999983,126,29,sustained click in barren tree,0.125,0,1.5218199999999342
hi40lo40,10,12,196,43.42340499999955,101,35,consume high value,0.125,0,3.418789999999717
hi40lo40,10,12,205,45.30349500000011,78,36,consume low value,0.125,0,1.880090000000564
hi40lo40,10,12,221,48.55704499999956,76,42,consume high value,0.125,0,3.25354999999945
hi40lo40,10,12,232,50.80284499999834,75,43,consume low value,0.125,0,2.2457999999987805
hi40lo40,10,12,237,51.889844999999696,99,43,sustained click in barren tree,0.125,0,1.0870000000013533
hi40lo40,10,12,243,53.206544999999096,98,43,sustained click in barren tree,0.125,0,1.3166999999994005
hi40lo40,10,12,260,56.62911499999973,74,49,consume high value,0.125,0,3.4225700000006327
hi40lo40,10,13,5,2.029370000000199,158,0,sustained click in barren tree,0,0,NA
hi40lo40,10,13,11,3.484034999999494,182,0,sustained click in barren tree,0,0,1.454664999999295
hi40lo40,10,13,25,7.116459999999279,181,6,consume high value,0,0,3.6324249999997846
hi40lo40,10,13,40,10.234720000000607,205,12,consume high value,0,0,3.118260000001328
hi40lo40,10,13,48,11.90962000000036,137,12,sustained click in barren tree,0,0,1.6748999999997523
hi40lo40,10,13,54,13.277524999999514,138,12,sustained click in barren tree,0,0,1.3679049999991548
hi40lo40,10,13,70,16.673564999999144,114,18,consume high value,0,0,3.39603999999963
hi40lo40,10,13,82,19.17918500000087,90,19,consume low value,0,0,2.505620000001727
hi40lo40,10,13,96,22.208889999999883,89,25,consume high value,0,0,3.029704999999012
hi40lo40,10,13,102,23.55869999999959,140,25,sustained click in barren tree,0,0,1.3498099999997066
hi40lo40,10,13,109,25.03982999999971,116,25,sustained click in barren tree,0,0,1.481130000000121
hi40lo40,10,13,115,26.346095000000787,93,25,sustained click in barren tree,0,0,1.3062650000010763
hi40lo40,10,13,128,29.034159999999247,69,26,consume low value,0,0,2.68806499999846
hi40lo40,10,13,133,30.233384999999544,46,26,sustained click in barren tree,0,0,1.1992250000002969
hi40lo40,10,13,143,33.19261000000006,19,27,consume low value,0,0,2.959225000000515
hi40lo40,10,13,157,36.22808000000077,42,33,consume high value,0,0,3.035470000000714
hi40lo40,10,13,166,38.1853200000005,17,34,consume low value,0,0,1.9572399999997288
hi40lo40,10,13,180,41.20316500000081,16,40,consume high value,0,0,3.0178450000003068
hi40lo40,10,13,195,44.37189500000022,15,46,consume high value,0,0,3.168729999999414
hi40lo40,10,13,199,45.3311049999993,14,46,sustained click in barren tree,0,0,0.9592099999990751
hi40lo40,10,13,206,47.09546000000046,39,46,sustained click in barren tree,0,0,1.76435500000116
hi40lo40,10,13,220,50.74471000000085,62,52,consume high value,0,0,3.649250000000393
hi40lo40,10,13,227,52.27839999999924,103,52,sustained click in barren tree,0,0,1.533689999998387
hi40lo40,10,13,235,53.977805000000444,125,52,sustained click in barren tree,0,0,1.6994050000012066
hi40lo40,10,13,251,57.427779999999984,99,58,consume high value,0,0,3.44997499999954
hi40lo40,10,13,255,58.41508000000067,74,58,sustained click in barren tree,0,0,0.9873000000006869
hi40lo40,10,14,16,3.630764999999883,248,6,consume high value,0,0,NA
hi40lo40,10,14,24,5.992310000001453,249,7,consume low value,0,0,2.36154500000157
hi40lo40,10,14,34,9.33944000000156,272,7,sustained click in barren tree,0,0,3.3471300000001065
hi40lo40,10,14,45,11.826834999999846,271,8,consume low value,0,0,2.487394999998287
hi40lo40,10,14,60,15.14254500000061,270,14,consume high value,0,0,3.315710000000763
hi40lo40,10,14,69,17.21750500000053,269,15,consume low value,0,0,2.074959999999919
hi40lo40,10,14,93,22.635685000001104,246,21,consume high value,0,0,5.418180000000575
hi40lo40,10,14,108,26.120550000001458,293,27,consume high value,0,0,3.4848650000003545
hi40lo40,10,14,122,29.298705000001064,316,33,consume high value,0,0,3.178154999999606
hi40lo40,10,14,131,31.404379999999946,315,34,consume low value,0,0,2.1056749999988824
hi40lo40,10,14,147,34.90063000000009,362,40,consume high value,0,0,3.4962500000001455
hi40lo40,10,14,156,37.08032000000094,361,41,consume low value,0,0,2.1796900000008463
hi40lo40,10,14,168,40.431540000001405,337,47,consume high value,0,0,3.351220000000467
hi40lo40,10,14,173,42.06109500000093,386,47,sustained click in barren tree,0,0,1.6295549999995274
hi40lo40,10,14,188,45.52170000000115,410,53,consume high value,0,0,3.460605000000214
hi40lo40,10,14,192,46.60731500000111,434,53,sustained click in barren tree,0,0,1.0856149999999616
hi40lo40,10,14,209,50.42817500000092,409,59,consume high value,0,0,3.8208599999998114
hi40lo40,10,14,213,51.85441500000161,432,59,sustained click in barren tree,0,0,1.4262400000006892
hi40lo40,10,14,217,54.11867500000153,434,59,sustained click in barren tree,0,0,2.264259999999922
hi40lo40,10,14,223,55.490780000000086,459,59,sustained click in barren tree,0,0,1.3721049999985553
hi40lo40,10,14,236,58.279280000000654,508,60,consume low value,0,0,2.7885000000005675
hi40lo40,10,15,2,2.1308700000008685,327,0,sustained click in barren tree,0,0,NA
hi40lo40,10,15,17,5.659200000000055,304,6,consume high value,0,0,3.528329999999187
hi40lo40,10,15,26,7.917155000001003,303,7,consume low value,0,0,2.2579550000009476
hi40lo40,10,15,30,8.946069999999963,302,7,sustained click in barren tree,0,0,1.0289149999989604
hi40lo40,10,15,35,10.22342000000026,301,7,sustained click in barren tree,0,0,1.2773500000002969
hi40lo40,10,15,51,13.848595000001296,281,13,consume high value,0,0,3.625175000001036
hi40lo40,10,15,62,16.570685000000594,255,14,consume low value,0,0,2.722089999999298
hi40lo40,10,15,77,20.061775000000125,231,20,consume high value,0,0,3.491089999999531
hi40lo40,10,15,83,21.55480500000158,208,20,sustained click in barren tree,0,0,1.493030000001454
hi40lo40,10,15,109,27.379455000000235,185,21,consume low value,0,0,5.824649999998655
hi40lo40,10,15,121,30.042194999999992,186,21,sustained click in barren tree,0,0,2.662739999999758
hi40lo40,10,15,126,31.35629500000141,211,21,sustained click in barren tree,0,0,1.3141000000014174
hi40lo40,10,15,133,32.970040000000154,214,21,sustained click in barren tree,0,0,1.6137449999987439
hi40lo40,10,15,139,34.40024000000085,284,21,sustained click in barren tree,0,0,1.4302000000006956
hi40lo40,10,15,146,36.03260500000033,310,21,sustained click in barren tree,0,0,1.6323649999994814
hi40lo40,10,15,164,40.19780500000161,263,22,consume low value,0,0,4.165200000001278
hi40lo40,10,15,173,42.376460000001316,287,23,consume low value,0,0,2.178654999999708
hi40lo40,10,15,183,44.702070000001186,311,24,consume low value,0,0,2.3256099999998696
hi40lo40,10,15,193,47.818270000001576,335,30,consume high value,0,0,3.11620000000039
hi40lo40,10,15,203,50.15162000000055,359,31,consume low value,0,0,2.3333499999989726
hi40lo40,10,15,208,51.67944500000158,356,31,sustained click in barren tree,0,0,1.5278250000010303
hi40lo40,10,15,213,52.94830499999989,355,31,sustained click in barren tree,0,0,1.2688599999983126
hi40lo40,10,15,223,55.292645000001585,378,32,consume low value,0,0,2.3443400000016936
hi40lo40,10,15,239,58.90687000000071,404,38,consume high value,0,0,3.6142249999991236
hi40lo40,10,16,6,3.6495949999989534,151,1,consume low value,0.2727272727272727,0,NA
hi40lo40,10,16,11,4.983205000000453,150,1,sustained click in barren tree,0.2727272727272727,0,1.3336100000014994
hi40lo40,10,16,17,6.497419999999693,124,1,sustained click in low value,0.2727272727272727,0,1.5142149999992398
hi40lo40,10,16,21,7.671194999998988,125,1,sustained click in barren tree,0.2727272727272727,0,1.1737749999992957
hi40lo40,10,16,27,9.139404999999897,126,1,sustained click in low value,0.2727272727272727,0,1.4682100000009086
hi40lo40,10,16,32,10.481910000000425,128,1,sustained click in low value,0.2727272727272727,0,1.3425050000005285
hi40lo40,10,16,46,14.20535000000018,129,2,consume low value,0.2727272727272727,0,3.723439999999755
hi40lo40,10,16,60,17.526824999999008,106,8,consume high value,0.2727272727272727,0,3.321474999998827
hi40lo40,10,16,64,18.575464999999895,81,8,sustained click in barren tree,0.2727272727272727,0,1.048640000000887
hi40lo40,10,16,73,20.81129999999939,80,9,consume low value,0.2727272727272727,0,2.235834999999497
hi40lo40,10,16,84,23.529520000000048,54,10,consume low value,0.2727272727272727,0,2.718220000000656
hi40lo40,10,16,93,25.727955000000293,77,11,consume low value,0.2727272727272727,0,2.198435000000245
hi40lo40,10,16,102,27.93583000000035,101,12,consume low value,0.2727272727272727,0,2.207875000000058
hi40lo40,10,16,117,33.81563999999889,147,18,consume high value,0.2727272727272727,0,5.8798099999985425
hi40lo40,10,16,121,34.91183999999885,171,18,sustained click in barren tree,0.2727272727272727,0,1.0961999999999534
hi40lo40,10,16,127,36.549354999999196,170,18,sustained click in barren tree,0.2727272727272727,0,1.6375150000003487
hi40lo40,10,16,132,38.01024999999936,194,18,sustained click in barren tree,0.2727272727272727,0,1.4608950000001641
hi40lo40,10,16,149,41.945410000000265,373,24,consume high value,0.2727272727272727,0,3.9351600000009057
hi40lo40,10,16,153,43.06766500000049,374,24,sustained click in barren tree,0.2727272727272727,0,1.122255000000223
hi40lo40,10,16,159,44.592124999999214,396,24,sustained click in barren tree,0.2727272727272727,0,1.5244599999987258
hi40lo40,10,16,174,48.1167549999991,348,30,consume high value,0.2727272727272727,0,3.5246299999998882
hi40lo40,10,16,178,49.19764000000032,324,30,sustained click in barren tree,0.2727272727272727,0,1.0808850000012171
hi40lo40,10,16,189,51.85394499999893,325,31,consume low value,0.2727272727272727,0,2.6563049999986106
hi40lo40,10,16,194,53.130160000000615,326,31,sustained click in barren tree,0.2727272727272727,0,1.2762150000016845
hi40lo40,10,16,203,55.3603949999997,279,31,sustained click in barren tree,0.2727272727272727,0,2.230234999999084
hi40lo40,10,16,213,57.77361999999994,256,32,consume low value,0.2727272727272727,0,2.4132250000002387
hi40lo40,10,17,14,5.074500000000626,252,6,consume high value,0,0,NA
hi40lo40,10,17,26,8.710054999999556,300,12,consume high value,0,0,3.6355549999989307
hi40lo40,10,17,33,10.645000000000437,346,12,sustained click in barren tree,0,0,1.93494500000088
hi40lo40,10,17,43,13.464670000001206,321,12,sustained click in barren tree,0,0,2.8196700000007695
hi40lo40,10,17,48,14.769309999999678,320,12,sustained click in barren tree,0,0,1.3046399999984715
hi40lo40,10,17,58,17.238295000001017,318,13,consume low value,0,0,2.4689850000013394
hi40lo40,10,17,69,19.920395000001008,362,14,consume low value,0,0,2.6820999999999913
hi40lo40,10,17,74,21.26324999999997,409,14,sustained click in barren tree,0,0,1.3428549999989627
hi40lo40,10,17,82,23.465500000000247,410,15,consume low value,0,0,2.2022500000002765
hi40lo40,10,17,96,27.33424500000001,411,21,consume high value,0,0,3.8687449999997625
hi40lo40,10,17,105,30.844640000001164,435,27,consume high value,0,0,3.5103950000011537
hi40lo40,10,17,118,38.28729999999996,459,28,consume low value,0,0,7.442659999998796
hi40lo40,10,17,121,39.436885000000984,436,28,sustained click in barren tree,0,0,1.149585000001025
hi40lo40,10,17,133,43.13907500000096,457,34,consume high value,0,0,3.7021899999999732
hi40lo40,10,17,142,46.71200500000168,481,40,consume high value,0,0,3.5729300000007242
hi40lo40,10,17,149,49.07616000000053,530,41,consume low value,0,0,2.3641549999988456
hi40lo40,10,17,160,52.17315000000053,531,47,consume high value,0,0,3.0969900000000052
hi40lo40,10,17,175,55.99355000000105,528,53,consume high value,0,0,3.820400000000518
hi40lo40,10,18,11,3.744974999999613,227,1,consume low value,0.3333333333333333,0,NA
hi40lo40,10,18,15,6.558374999998705,389,1,sustained click in barren tree,0.3333333333333333,0,2.813399999999092
hi40lo40,10,18,20,8.080824999999095,414,1,sustained click in barren tree,0.3333333333333333,0,1.52245000000039
hi40lo40,10,18,31,10.862459999998464,411,2,consume low value,0.3333333333333333,0,2.781634999999369
hi40lo40,10,18,44,14.153314999999566,410,8,consume high value,0.3333333333333333,0,3.290855000001102
hi40lo40,10,18,56,17.31010999999853,409,14,consume high value,0.3333333333333333,0,3.156794999998965
hi40lo40,10,18,64,19.61830000000009,408,15,consume low value,0.3333333333333333,0,2.3081900000015594
hi40lo40,10,18,69,21.01137000000017,434,15,sustained click in barren tree,0.3333333333333333,0,1.3930700000000797
hi40lo40,10,18,74,22.421730000000025,481,15,sustained click in barren tree,0.3333333333333333,0,1.410359999999855
hi40lo40,10,18,79,23.832494999998744,483,15,sustained click in barren tree,0.3333333333333333,0,1.4107649999987188
hi40lo40,10,18,93,27.387479999999414,530,21,consume high value,0.3333333333333333,0,3.55498500000067
hi40lo40,10,18,97,28.503129999999146,531,21,sustained click in barren tree,0.3333333333333333,0,1.1156499999997322
hi40lo40,10,18,108,31.325025000000096,509,22,consume low value,0.3333333333333333,0,2.82189500000095
hi40lo40,10,18,120,34.429009999999835,510,28,consume high value,0.3333333333333333,0,3.1039849999997386
hi40lo40,10,18,124,35.53864499999872,511,28,sustained click in barren tree,0.3333333333333333,0,1.1096349999988888
hi40lo40,10,18,130,37.16445999999996,561,28,sustained click in barren tree,0.3333333333333333,0,1.6258150000012392
hi40lo40,10,18,136,38.803754999999,488,28,sustained click in barren tree,0.3333333333333333,0,1.6392949999990378
hi40lo40,10,18,151,42.50538999999844,463,34,consume high value,0.3333333333333333,0,3.701634999999442
hi40lo40,10,18,155,43.66376499999933,440,34,sustained click in barren tree,0.3333333333333333,0,1.1583750000008877
hi40lo40,10,18,160,45.066734999998516,442,34,sustained click in low value,0.3333333333333333,0,1.4029699999991863
